application_id,domain,application_date,status
13203,UI/UX Design,22-08-2023,Completed Internship
13204,Cybersecurity,05-06-2023,Completed Internship
13205,Data Science,10-04-2022,Completed Internship
13206,Software Engineering,17-12-2021,Applied
13207,Software Engineering,24-11-2021,Applied
13208,Software Engineering,17-01-2024,Applied
13209,Data Science,15-03-2022,Applied
13210,Cybersecurity,03-05-2021,Applied
13211,Software Engineering,10-07-2022,Applied
13212,Software Engineering,08-01-2021,Completed Internship
13213,Software Engineering,05-03-2024,Completed Internship
13214,Data Science,25-07-2023,Applied
13215,DevOps,28-07-2023,Completed Internship
13216,Software Engineering,13-02-2023,Applied
13217,Software Engineering,18-04-2024,Applied
13218,Software Engineering,27-10-2023,Completed Internship
13219,UI/UX Design,16-06-2023,Applied
13220,AI/ML Engineering,08-04-2024,Applied
13221,AI/ML Engineering,04-03-2023,Applied
13222,Cloud Computing,12-01-2022,Applied
13223,UI/UX Design,10-03-2023,Applied
13224,Data Science,24-06-2023,Applied
13225,AI/ML Engineering,14-12-2023,Applied
13226,Cloud Computing,05-02-2024,Applied
13227,Software Engineering,22-10-2022,Applied
13228,UI/UX Design,02-08-2021,Applied
13229,Cloud Computing,18-05-2024,Applied
13230,Software Engineering,18-01-2023,Applied
13231,AI/ML Engineering,11-12-2022,Applied
13232,Cloud Computing,28-07-2021,Applied
13233,Software Engineering,28-06-2022,Applied
13234,Data Science,07-07-2021,Applied
13235,UI/UX Design,03-01-2024,Completed Internship
13236,Cloud Computing,13-10-2021,Applied
13237,AI/ML Engineering,09-09-2023,Applied
13238,Software Engineering,16-09-2022,Applied
13239,DevOps,25-03-2023,Completed Internship
13240,AI/ML Engineering,09-01-2022,Completed Internship
13241,AI/ML Engineering,24-02-2023,Applied
13242,Cybersecurity,24-05-2021,Applied
13243,Data Science,12-10-2023,Applied
13244,Data Science,03-04-2021,Applied
13245,Cybersecurity,20-02-2023,Applied
13246,Cloud Computing,26-04-2021,Applied
13247,Software Engineering,13-02-2024,Applied
13248,Software Engineering,07-01-2024,Applied
13249,Cloud Computing,06-04-2024,Applied
13250,AI/ML Engineering,10-03-2023,Completed Internship
13251,Data Science,22-07-2023,Completed Internship
13252,UI/UX Design,04-02-2024,Applied
13253,Software Engineering,23-09-2022,Applied
13254,AI/ML Engineering,27-01-2021,Applied
13255,Software Engineering,13-01-2024,Applied
13256,Cloud Computing,21-02-2022,Applied
13257,AI/ML Engineering,11-10-2021,Applied
13258,DevOps,13-03-2024,Applied
13259,Data Science,08-01-2022,Completed Internship
13260,Software Engineering,23-12-2023,Applied
13261,Cloud Computing,10-09-2022,Applied
13262,Data Science,19-11-2023,Applied
13263,UI/UX Design,07-04-2024,Applied
13264,AI/ML Engineering,20-03-2024,Applied
13265,Cloud Computing,09-01-2023,Completed Internship
13266,Data Science,24-01-2021,Completed Internship
13267,Data Science,15-01-2024,Applied
13268,Software Engineering,04-05-2021,Applied
13269,Software Engineering,01-10-2022,Applied
13270,UI/UX Design,01-03-2022,Completed Internship
13271,Software Engineering,09-05-2021,Applied
13272,AI/ML Engineering,19-02-2024,Applied
13273,UI/UX Design,23-08-2022,Applied
13274,Software Engineering,18-02-2024,Applied
13275,Data Science,13-05-2022,Completed Internship
13276,AI/ML Engineering,22-05-2023,Completed Internship
13277,Cloud Computing,07-12-2022,Applied
13278,Cloud Computing,17-05-2022,Applied
13279,AI/ML Engineering,20-03-2023,Completed Internship
13280,Cybersecurity,08-07-2023,Applied
13281,Data Science,04-06-2022,Completed Internship
13282,Data Science,13-03-2024,Applied
13283,UI/UX Design,07-06-2023,Completed Internship
13284,Data Science,15-12-2023,Applied
13285,Software Engineering,11-01-2021,Completed Internship
13286,Cloud Computing,21-06-2022,Applied
13287,UI/UX Design,10-03-2024,Applied
13288,Data Science,23-08-2023,Applied
13289,Cloud Computing,07-07-2022,Completed Internship
13290,Cloud Computing,20-03-2023,Applied
13291,Cloud Computing,17-02-2021,Applied
13292,AI/ML Engineering,05-06-2021,Applied
13293,UI/UX Design,11-03-2024,Applied
13294,Cloud Computing,22-07-2022,Applied
13295,Software Engineering,22-10-2021,Completed Internship
13296,Data Science,23-05-2021,Applied
13297,Data Science,14-05-2024,Completed Internship
13298,UI/UX Design,09-06-2021,Completed Internship
13299,Cybersecurity,06-05-2022,Completed Internship
13300,Data Science,11-06-2022,Applied
13301,Software Engineering,25-12-2021,Completed Internship
13302,Data Science,25-08-2022,Applied
13303,Data Science,26-06-2022,Applied
13304,Software Engineering,16-05-2023,Applied
13305,UI/UX Design,11-04-2022,Applied
13306,Software Engineering,20-01-2024,Applied
13307,Software Engineering,19-12-2021,Completed Internship
13308,Data Science,26-10-2023,Applied
13309,AI/ML Engineering,25-04-2024,Completed Internship
13310,Data Science,01-09-2022,Completed Internship
13311,AI/ML Engineering,07-02-2023,Applied
13312,Cybersecurity,22-01-2024,Completed Internship
13313,Data Science,20-11-2021,Applied
13314,Data Science,27-05-2024,Applied
13315,Cloud Computing,24-06-2022,Applied
13316,Cloud Computing,08-09-2021,Completed Internship
13317,Cybersecurity,19-09-2022,Completed Internship
13318,Data Science,02-10-2023,Completed Internship
13319,UI/UX Design,07-05-2022,Completed Internship
13320,UI/UX Design,06-01-2024,Applied
13321,Data Science,02-04-2024,Applied
13322,Data Science,01-05-2023,Applied
13323,Software Engineering,25-02-2022,Completed Internship
13324,Data Science,23-10-2023,Applied
13325,DevOps,12-07-2022,Completed Internship
13326,Cybersecurity,18-04-2024,Completed Internship
13327,Software Engineering,06-09-2021,Applied
13328,Cybersecurity,19-03-2024,Applied
13329,DevOps,18-02-2022,Applied
13330,DevOps,12-04-2023,Applied
13331,Cybersecurity,07-04-2022,Completed Internship
13332,AI/ML Engineering,25-10-2023,Applied
13333,Software Engineering,02-07-2023,Applied
13334,Software Engineering,20-05-2021,Applied
13335,Software Engineering,06-02-2021,Completed Internship
13336,Software Engineering,06-04-2023,Applied
13337,Cybersecurity,26-05-2021,Applied
13338,Cloud Computing,16-02-2024,Completed Internship
13339,DevOps,21-12-2022,Completed Internship
13340,Data Science,15-12-2021,Completed Internship
13341,AI/ML Engineering,04-12-2023,Applied
13342,Software Engineering,02-01-2024,Completed Internship
13343,UI/UX Design,20-04-2024,Applied
13344,AI/ML Engineering,13-11-2022,Completed Internship
13345,Data Science,21-01-2021,Applied
13346,Software Engineering,20-06-2023,Applied
13347,Software Engineering,09-11-2022,Completed Internship
13348,UI/UX Design,02-01-2024,Applied
13349,Cloud Computing,21-01-2024,Applied
13350,Data Science,19-07-2022,Completed Internship
13351,Cybersecurity,28-10-2022,Applied
13352,Software Engineering,20-04-2024,Applied
13353,Cloud Computing,26-11-2023,Completed Internship
13354,Software Engineering,01-01-2024,Applied
13355,Cybersecurity,16-05-2024,Completed Internship
13356,Data Science,23-11-2022,Applied
13357,Cybersecurity,04-04-2024,Applied
13358,Data Science,11-02-2021,Applied
13359,Data Science,14-02-2022,Completed Internship
13360,Cloud Computing,12-09-2021,Applied
13361,Cybersecurity,03-07-2022,Applied
13362,UI/UX Design,09-09-2021,Applied
13363,Data Science,02-04-2022,Applied
13364,Cybersecurity,10-02-2024,Completed Internship
13365,Cybersecurity,25-03-2022,Applied
13366,Cloud Computing,02-03-2022,Applied
13367,Cloud Computing,15-05-2022,Applied
13368,Cybersecurity,01-10-2021,Applied
13369,UI/UX Design,10-02-2024,Applied
13370,Software Engineering,17-08-2023,Applied
13371,Software Engineering,05-05-2022,Applied
13372,DevOps,10-06-2023,Completed Internship
13373,Software Engineering,14-06-2021,Applied
13374,DevOps,28-12-2023,Applied
13375,AI/ML Engineering,14-01-2023,Completed Internship
13376,Cloud Computing,08-06-2023,Completed Internship
13377,AI/ML Engineering,09-01-2024,Applied
13378,Cloud Computing,11-05-2022,Applied
13379,DevOps,03-04-2024,Completed Internship
13380,Software Engineering,07-01-2021,Completed Internship
13381,Software Engineering,10-01-2024,Applied
13382,DevOps,20-05-2021,Applied
13383,AI/ML Engineering,07-04-2023,Completed Internship
13384,AI/ML Engineering,10-07-2023,Applied
13385,UI/UX Design,22-06-2022,Applied
13386,DevOps,07-01-2024,Applied
13387,Software Engineering,19-05-2022,Applied
13388,DevOps,14-03-2024,Completed Internship
13389,Cybersecurity,24-03-2024,Applied
13390,Data Science,13-11-2022,Applied
13391,AI/ML Engineering,28-02-2024,Applied
13392,Cloud Computing,07-07-2021,Applied
13393,AI/ML Engineering,15-08-2023,Applied
13394,Software Engineering,17-03-2024,Applied
13395,Data Science,05-03-2021,Applied
13396,Cloud Computing,12-05-2022,Completed Internship
13397,Data Science,18-05-2023,Completed Internship
13398,AI/ML Engineering,03-02-2022,Completed Internship
13399,Data Science,17-05-2024,Completed Internship
13400,Cybersecurity,08-11-2022,Applied
13401,Software Engineering,09-03-2023,Applied
13402,Software Engineering,02-02-2024,Completed Internship
13403,Data Science,18-02-2024,Applied
13404,Data Science,15-10-2022,Applied
13405,Cybersecurity,03-10-2021,Applied
13406,Cybersecurity,09-02-2024,Applied
13407,DevOps,13-02-2024,Completed Internship
13408,Cloud Computing,04-11-2022,Applied
13409,UI/UX Design,19-07-2022,Applied
13410,Data Science,23-08-2021,Applied
13411,AI/ML Engineering,16-06-2023,Completed Internship
13412,Cloud Computing,01-02-2023,Applied
13413,Software Engineering,09-07-2022,Applied
13414,UI/UX Design,12-03-2023,Applied
13415,UI/UX Design,27-11-2022,Applied
13416,Data Science,12-09-2021,Completed Internship
13417,Cloud Computing,14-05-2023,Completed Internship
13418,DevOps,19-06-2021,Applied
13419,Data Science,14-02-2022,Completed Internship
13420,Data Science,28-10-2023,Completed Internship
13421,DevOps,19-06-2023,Applied
13422,Cybersecurity,18-01-2024,Applied
13423,Software Engineering,05-01-2023,Applied
13424,Software Engineering,16-04-2022,Completed Internship
13425,Data Science,23-12-2021,Applied
13426,Cybersecurity,16-01-2024,Completed Internship
13427,AI/ML Engineering,10-05-2022,Applied
13428,Software Engineering,16-01-2022,Applied
13429,UI/UX Design,14-04-2023,Applied
13430,AI/ML Engineering,22-03-2024,Completed Internship
13431,Cloud Computing,19-05-2024,Applied
13432,Software Engineering,18-10-2021,Applied
13433,Cloud Computing,11-09-2021,Applied
13434,Software Engineering,16-04-2024,Applied
13435,AI/ML Engineering,28-04-2023,Applied
13436,DevOps,24-06-2021,Completed Internship
13437,DevOps,03-03-2021,Applied
13438,Software Engineering,15-02-2024,Applied
13439,Data Science,04-02-2021,Applied
13440,Data Science,10-03-2022,Completed Internship
13441,Cloud Computing,17-12-2022,Completed Internship
13442,Data Science,26-10-2021,Completed Internship
13443,DevOps,17-05-2024,Completed Internship
13444,Software Engineering,13-10-2022,Applied
13445,Cloud Computing,04-04-2021,Completed Internship
13446,AI/ML Engineering,13-01-2024,Applied
13447,DevOps,03-11-2022,Applied
13448,Data Science,09-08-2023,Applied
13449,Data Science,06-02-2022,Applied
13450,Software Engineering,13-09-2021,Applied
13451,DevOps,10-05-2023,Applied
13452,Cybersecurity,26-02-2024,Applied
13453,UI/UX Design,20-09-2023,Applied
13454,Cybersecurity,12-08-2021,Completed Internship
13455,Software Engineering,19-03-2024,Completed Internship
13456,Cybersecurity,04-01-2024,Completed Internship
13457,AI/ML Engineering,13-05-2023,Applied
13458,Cybersecurity,01-08-2023,Completed Internship
13459,Data Science,22-02-2024,Applied
13460,Cybersecurity,24-08-2023,Applied
13461,DevOps,19-08-2021,Applied
13462,DevOps,15-12-2023,Completed Internship
13463,AI/ML Engineering,14-02-2024,Applied
13464,Software Engineering,26-02-2024,Applied
13465,Cloud Computing,26-10-2022,Completed Internship
13466,Cybersecurity,04-08-2023,Applied
13467,Software Engineering,20-08-2023,Completed Internship
13468,DevOps,17-02-2024,Completed Internship
13469,Software Engineering,16-07-2023,Completed Internship
13470,Cybersecurity,07-11-2023,Applied
13471,UI/UX Design,13-11-2022,Applied
13472,Cybersecurity,18-07-2021,Applied
13473,Software Engineering,06-04-2021,Completed Internship
13474,Cloud Computing,10-06-2023,Completed Internship
13475,Software Engineering,10-12-2023,Applied
13476,Cybersecurity,26-12-2021,Completed Internship
13477,Cloud Computing,11-05-2024,Completed Internship
13478,Data Science,02-03-2021,Applied
13479,Software Engineering,27-02-2022,Applied
13480,Cloud Computing,08-04-2023,Applied
13481,AI/ML Engineering,06-03-2024,Applied
13482,Cybersecurity,25-05-2024,Applied
13483,Data Science,12-10-2022,Applied
13484,DevOps,05-01-2023,Applied
13485,Data Science,03-01-2023,Applied
13486,Software Engineering,20-07-2022,Applied
13487,Software Engineering,21-07-2023,Completed Internship
13488,Data Science,03-12-2021,Completed Internship
13489,Data Science,14-06-2023,Applied
13490,DevOps,06-12-2023,Applied
13491,Cloud Computing,07-03-2024,Applied
13492,Data Science,07-06-2021,Applied
13493,Software Engineering,15-06-2021,Applied
13494,Cybersecurity,26-02-2022,Applied
13495,Cybersecurity,22-03-2022,Completed Internship
13496,Cybersecurity,17-01-2022,Completed Internship
13497,UI/UX Design,22-03-2022,Applied
13498,Cybersecurity,22-02-2024,Applied
13499,UI/UX Design,22-11-2023,Applied
13500,Software Engineering,16-03-2024,Completed Internship
13501,Software Engineering,23-01-2024,Applied
13502,Software Engineering,03-01-2023,Applied
13503,Software Engineering,10-11-2023,Applied
13504,AI/ML Engineering,10-02-2023,Applied
13505,Data Science,06-04-2022,Applied
13506,Data Science,03-02-2021,Applied
13507,Cybersecurity,28-06-2021,Applied
13508,Software Engineering,26-03-2024,Completed Internship
13509,Data Science,01-11-2023,Completed Internship
13510,AI/ML Engineering,18-10-2022,Applied
13511,Software Engineering,24-04-2023,Applied
13512,Cloud Computing,21-07-2022,Applied
13513,Cybersecurity,20-01-2021,Applied
13514,DevOps,14-05-2022,Applied
13515,UI/UX Design,08-02-2022,Completed Internship
13516,Data Science,26-10-2023,Completed Internship
13517,Software Engineering,11-12-2021,Applied
13518,Data Science,11-12-2022,Applied
13519,Cloud Computing,20-01-2024,Applied
13520,AI/ML Engineering,13-03-2023,Applied
13521,DevOps,15-05-2023,Applied
13522,Software Engineering,25-07-2021,Completed Internship
13523,Software Engineering,22-12-2022,Completed Internship
13524,AI/ML Engineering,01-02-2022,Applied
13525,Software Engineering,28-04-2024,Completed Internship
13526,Data Science,12-04-2024,Completed Internship
13527,Cloud Computing,17-02-2024,Applied
13528,Software Engineering,16-02-2021,Applied
13529,Cloud Computing,18-03-2021,Applied
13530,AI/ML Engineering,04-07-2023,Applied
13531,Software Engineering,09-01-2021,Applied
13532,Data Science,13-10-2022,Applied
13533,Cloud Computing,10-07-2022,Applied
13534,Data Science,08-08-2023,Completed Internship
13535,Cybersecurity,14-11-2021,Applied
13536,Data Science,13-02-2024,Applied
13537,Data Science,20-06-2023,Applied
13538,Data Science,12-02-2023,Completed Internship
13539,DevOps,01-09-2022,Completed Internship
13540,Cloud Computing,05-09-2022,Completed Internship
13541,Data Science,22-06-2021,Applied
13542,Data Science,12-01-2024,Completed Internship
13543,Cybersecurity,17-07-2023,Completed Internship
13544,Data Science,23-03-2023,Applied
13545,AI/ML Engineering,23-01-2024,Applied
13546,Cybersecurity,19-01-2022,Completed Internship
13547,Data Science,22-03-2024,Completed Internship
13548,Software Engineering,28-01-2024,Completed Internship
13549,Cloud Computing,24-10-2021,Completed Internship
13550,UI/UX Design,20-02-2023,Completed Internship
13551,Data Science,22-10-2023,Applied
13552,UI/UX Design,15-03-2022,Applied
13553,Software Engineering,20-05-2024,Applied
13554,Data Science,09-03-2024,Applied
13555,Data Science,02-10-2022,Applied
13556,Software Engineering,18-04-2022,Applied
13557,Cloud Computing,08-09-2022,Completed Internship
13558,UI/UX Design,02-03-2021,Completed Internship
13559,Cybersecurity,28-08-2022,Applied
13560,Software Engineering,20-03-2024,Applied
13561,Data Science,08-08-2021,Completed Internship
